timestamp_ns,gpu_index,name,temperature_C,util_gpu_percent,util_mem_percent,mem_total_MB,mem_used_MB,mem_free_MB,clock_sm_MHz,clock_mem_MHz,clock_graphics_MHz,fan_speed_percent,power_draw_W,ecc_volatile_corrected,ecc_volatile_uncorrected,ecc_aggregate_corrected,ecc_aggregate_uncorrected,total_energy_mJ
2025-05-20 01:40:21.425,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,2,8188,7933,255,1650,5500,1650,-1,35.004,-1,-1,-1,-1,257562686
2025-05-20 01:40:22.428,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,75,35,8188,7933,255,1125,5500,1125,-1,33.013,-1,-1,-1,-1,257650770
2025-05-20 01:40:23.433,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,98,17,8188,7933,255,1170,5500,1170,-1,35.307,-1,-1,-1,-1,257757886
2025-05-20 01:40:24.440,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,99,17,8188,7933,255,1170,5500,1170,-1,35.003,-1,-1,-1,-1,257822241
2025-05-20 01:40:25.444,0,NVIDIA GeForce RTX 4060 Laptop GPU,59,100,2,8188,7933,255,1695,5500,1695,-1,34.612,-1,-1,-1,-1,257891036
2025-05-20 01:40:26.448,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1695,5500,1695,-1,35.044,-1,-1,-1,-1,257972493
2025-05-20 01:40:27.451,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,97,15,8188,7933,255,1155,5500,1155,-1,32.088,-1,-1,-1,-1,258075955
2025-05-20 01:40:28.458,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,35.003,-1,-1,-1,-1,258191985
2025-05-20 01:40:29.462,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,34.964,-1,-1,-1,-1,258324891
2025-05-20 01:40:30.466,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1695,5500,1695,-1,34.931,-1,-1,-1,-1,258456814
2025-05-20 01:40:31.470,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,100,2,8188,4317,3871,2025,5500,2025,-1,35.016,-1,-1,-1,-1,258531795
2025-05-20 01:40:32.538,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,86,15,8188,7933,255,975,7000,975,-1,30.713,-1,-1,-1,-1,258601117
2025-05-20 01:40:33.542,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1170,5500,1170,-1,33.987,-1,-1,-1,-1,258703075
2025-05-20 01:40:34.546,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,98,16,8188,7933,255,1155,5500,1155,-1,34.685,-1,-1,-1,-1,258822181
2025-05-20 01:40:35.550,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1695,5500,1695,-1,34.419,-1,-1,-1,-1,258958050
2025-05-20 01:40:36.555,0,NVIDIA GeForce RTX 4060 Laptop GPU,60,100,2,8188,7933,255,1695,5500,1695,-1,35.126,-1,-1,-1,-1,259097183
2025-05-20 01:40:37.558,0,NVIDIA GeForce RTX 4060 Laptop GPU,58,98,15,8188,7933,255,2025,5500,2025,-1,32.816,-1,-1,-1,-1,259161813
